,company_id,quarter,P,EPS,D/E,SIZE
3829,PVD,2014-07-01,2.020836404264267,-0.09246714508497736,-0.08128266818058928,1.5007165174707215
3830,PVD,2014-10-01,1.8104072916065672,-0.09246716414102224,-0.08128266818058928,1.5007165174707215
3831,PVD,2015-04-01,0.9132800104274047,-0.09246717851380186,-0.07229046819929291,1.576264231877384
3832,PVD,2016-01-01,0.20425089417401998,-0.09246721953274592,-0.13397778456188825,1.5253026348226395
3833,PVD,2016-04-01,0.3301038584988463,-0.09246722296444893,-0.13787237923104567,1.5208876350395124
3834,PVD,2016-07-01,0.3062320780300243,-0.09246722365078952,-0.15404913416636387,1.5012441911473262
3835,PVD,2016-10-01,0.23877104342514036,-0.09246722171288665,-0.1678071247542094,1.4958490405829412
3836,PVD,2017-01-01,0.19027732912477816,-0.09246724520995894,-0.17715031082741065,1.4737101091049776
3837,PVD,2017-04-01,0.017554818796280607,-0.09246722922226028,-0.17709710290463818,1.4718873976276325
3838,PVD,2017-07-01,-0.07136403506905466,-0.0924672224799732,-0.17888846576013218,1.4694183041682813
3839,PVD,2017-10-01,0.060604195679996045,-0.09246719720648995,-0.196391884658925,1.4585413348860248
3840,PVD,2018-01-01,0.2704692480127738,-0.0924672494087485,-0.2059492957844517,1.4357337742574403
3841,PVD,2018-04-01,-0.0057009806605090585,-0.09246723212911458,-0.2036268483419425,1.440288086111054
3842,PVD,2018-07-01,-0.03916315156640479,-0.09246721420351303,-0.21070198501979961,1.4429410043166155
3843,PVD,2018-10-01,0.03450428502393428,-0.09246718602317547,-0.22685706130244782,1.435161954792434
3844,PVD,2019-01-01,0.02932290472126779,-0.09246723366328768,-0.23466300814304702,1.4208652822118053
3845,PVD,2019-04-01,0.11737964940877141,-0.09246721315381565,-0.23818406348270432,1.4219671716098072
3846,PVD,2019-07-01,0.10308758159401185,-0.09246722155139475,-0.2370486862109194,1.4224212726303882
3847,PVD,2019-10-01,0.05851368037784376,-0.09246721444575089,-0.23640154398554158,1.4313871333100523
3848,PVD,2020-01-01,-0.08581221809578857,-0.09246722195512451,-0.2307251155520865,1.445149726046402
3849,PVD,2020-04-01,-0.17943660382722115,-0.09246721884640532,-0.23408986382629327,1.4335061085759133
3850,PVD,2020-07-01,-0.157020693843811,-0.09246722098617308,-0.23400897056798778,1.4342524674609196
3851,PVD,2020-10-01,-0.0788232849751587,-0.09246722280295702,-0.23634903038197203,1.4306597220703057
3852,PVD,2021-01-01,0.28219054465950355,-0.09246723253284433,-0.23421041422942523,1.4277344784778112
3853,PVD,2021-04-01,0.2765587003465639,-0.09246722352967059,-0.23602433659770589,1.4241597800061496
3854,PVD,2021-07-01,0.18883520330254427,-0.09246721844267557,-0.23697095546385172,1.4192293067906483
3855,PVD,2021-10-01,0.5232057781230368,-0.09246722066318927,-0.23204102130529702,1.4274117184736643
3856,PVD,2022-01-01,0.6964965595712824,-0.09246722954524408,-0.2358827676871563,1.4201862180941647
3857,PVD,2023-07-01,0.43895298793461424,-0.09246721501097256,-0.24629332818744218,1.4499039873746788
3858,PVD,2023-10-01,0.5038246861895407,-0.09246721743335115,-0.24573266474530636,1.4543066296893497
3859,PVD,2024-01-01,0.5941766560264377,-0.0924672130730697,-0.24060147500794968,1.4790031459719668
3860,PVD,2024-04-01,0.673837553442649,-0.0924672152935834,-0.2370502214836323,1.5017884473608776
3861,PVD,2024-07-01,0.5200576984477268,-0.09246721283083184,-0.23594972631560834,1.4924779512660296
3862,PVD,2024-10-01,0.4113408333789969,-0.09246721646439972,-0.23855492847674403,1.5118129781887544
3863,QCG,2010-07-01,0.5504341557750205,-0.09246715715649731,-0.04442288223001497,0.5467502932851714
3864,QCG,2017-04-01,0.061721829498204324,-0.09246719272508956,0.02419550856784831,0.947135820283593
3865,QCG,2017-07-01,0.2310892084590399,-0.09246719962886854,0.10689369547498484,1.0202689234371947
3866,QCG,2017-10-01,0.009606841885390904,-0.09246721961349187,0.1497522145782395,1.058360642385243
3867,QCG,2018-01-01,-0.01004089202768676,-0.092467219411627,0.13793383619173796,1.0548970911632671
3868,QCG,2018-04-01,-0.16594472074052044,-0.09246722324705976,0.19771057957972624,1.0867788994754515
3869,QCG,2018-10-01,-0.3085845323137851,-0.09246721589917804,0.1121960937152588,1.029653499347756
3870,QCG,2019-01-01,-0.3859827903751542,-0.09246722316631381,0.08057654415739021,1.007126691811365
3871,QCG,2019-04-01,-0.37222154099745863,-0.09246721933088105,0.09265030374509849,1.019585770678512
3872,QCG,2019-07-01,-0.39818753523749734,-0.09246721844267557,0.07864086187450212,1.0135423481126722
3873,QCG,2019-10-01,-0.4038913238819495,-0.09246722304519488,0.11068403039044365,1.0516198813317612
3874,QCG,2020-01-01,-0.3839316475239419,-0.09246721953274592,0.11720785696775443,1.0505290885212144
3875,QCG,2020-04-01,-0.2846668424205381,-0.09246722445824905,0.07024643775639366,1.004967436087172
3876,QCG,2020-07-01,-0.32499431184234895,-0.0924672214706488,0.05849275659558926,0.9969904479065675
3877,QCG,2020-10-01,-0.32268852276987514,-0.09246722191475154,0.04529379512617601,0.9881294755946929
3878,QCG,2021-01-01,-0.23873920710643243,-0.09246722143027582,0.022206419296836158,0.9705946063143633
3879,QCG,2021-04-01,-0.2566081780705335,-0.09246722268183809,0.01236549784266959,0.9626262111586279
3880,QCG,2021-10-01,-0.1460152249195171,-0.09246721969423784,-0.0016058629270701607,0.955900579878978
3881,QCG,2022-01-01,0.015589429749106733,-0.09246722211661641,0.004203150704352164,0.9631342771558917
3882,QCG,2023-07-01,-0.1157135234640493,-0.09246722239922725,-0.01782172749694516,0.9446962607886419
3883,QCG,2023-10-01,-0.14509290929052757,-0.09246722167251367,-0.02390650695504927,0.9408272306986322
3884,QCG,2024-01-01,-0.19666737966650147,-0.09246722373153547,-0.02942055421688724,0.9362718232482348
3885,QCG,2024-04-01,0.01621057275135051,-0.09246722635577895,-0.0581197202331382,0.9269476757599256
3886,QCG,2024-07-01,-0.2744679545385844,-0.09246722013834058,-0.06411618774169715,0.924348776932715
3887,QCG,2024-10-01,-0.1369729936658229,-0.09246721480910768,-0.10183626303850866,0.8929733412207781
3888,RAL,2010-01-01,0.5635659895518402,-0.09246717508209885,0.12228196278982456,-0.3844970651255492
3889,RAL,2010-04-01,0.5518948527954215,-0.09246721234635612,0.12228196278982456,-0.3844970651255492
3890,RAL,2010-07-01,0.4280556263530703,-0.09246718275296438,0.12228196278982456,-0.3844970651255492
3891,RAL,2010-10-01,0.2447320411006351,-0.09246719716611697,0.12228196278982456,-0.3844970651255492
3892,RAL,2011-01-01,0.22778665113744712,-0.09246713055070584,0.22947593853468357,-0.2714306035269906
3893,RAL,2011-07-01,0.04822460481519678,-0.0924671978120846,0.22947593853468357,-0.2714306035269906
3894,RAL,2012-07-01,0.5902027498021938,-0.09246718921264062,0.2532409298646881,-0.21494228012072553
3895,RAL,2012-10-01,0.398668039732201,-0.0924671386656741,0.2532409298646881,-0.21494228012072553
3896,RAL,2013-01-01,0.6262122310390357,-0.09246712812832725,0.36815320359370135,-0.12276461265705971
3897,RAL,2013-04-01,0.8868661060263047,-0.09246714883966417,0.36815320359370135,-0.12276461265705971
3898,RAL,2013-07-01,1.396196216548695,-0.09246714556945307,0.36815320359370135,-0.12276461265705971
3899,RAL,2013-10-01,1.578727465015608,-0.09246716414102224,0.36815320359370135,-0.12276461265705971
3900,RAL,2014-01-01,1.7891488515766882,-0.09246716010372459,0.663561711005196,0.03712701451553965
3901,RAL,2014-04-01,1.3293847169635271,-0.09246720035558212,0.663561711005196,0.03712701451553965
3902,RAL,2014-07-01,1.2367851774301002,-0.09246715550120528,0.663561711005196,0.03712701451553965
3903,RAL,2014-10-01,1.2804082139363615,-0.09246006011208671,0.663561711005196,0.03712701451553965
3904,RAL,2015-04-01,1.2032755632648824,-0.0924671974487278,0.6118865038912508,-0.004703448640248906
3905,RAL,2016-01-01,1.9499921974208516,-0.09246712606930545,0.3670672506818273,-0.045570923953585
3906,RAL,2016-04-01,2.418408599137557,-0.09246709247898904,0.4163091381800595,-0.028697222513740846
3907,RAL,2016-07-01,3.241637616634287,-0.0924670990597842,0.4146738950456006,-0.013374937464374619
3908,RAL,2016-10-01,3.5884605405490895,-0.09246706470238125,0.3357803752146696,-0.012605887228920528
3909,RAL,2017-01-01,3.3523295640602897,-0.09246705525510476,0.2520333300480629,-0.02096752314352993
3910,RAL,2017-04-01,4.3405573005590785,-0.09246710265297911,0.3638932910783338,0.017764411945454844
3911,RAL,2017-07-01,4.399876716731584,-0.0924670281244646,0.3968725696230279,0.07008660457697151
3912,RAL,2017-10-01,4.787573733423603,-0.09246696090345881,0.3000829775495025,0.07789123069285747
3913,RAL,2018-01-01,4.915721190975892,-0.09246705182340177,0.20894216632720114,0.05681979318375977
3914,RAL,2018-04-01,4.132420022092142,-0.09246711274622323,0.35447555186780605,0.10230108719321172
3915,RAL,2018-07-01,3.087632470815165,-0.0924670380562168,0.31075937568529716,0.09530271304725628
3916,RAL,2018-10-01,3.0072315545514705,-0.09246697442840592,0.31556361517602166,0.1553444198883901
3917,RAL,2019-01-01,2.778270045044372,-0.0924670416494117,0.208194845422901,0.1216477678234228
3918,RAL,2019-04-01,2.6996822228908197,-0.09246706789184639,0.3091286255981037,0.16067852352807185
3919,RAL,2019-07-01,2.6696772894136216,-0.09246699764286738,0.2930541154515591,0.1767246394646724
3920,RAL,2020-01-01,2.2462584271922257,-0.09246695932891273,0.3197424209268176,0.22195822043413946
3921,RAL,2020-04-01,2.4569600867057773,-0.09246700309321919,0.3424335197442408,0.23641520290297405
3922,RAL,2020-07-01,3.100922164589804,-0.09246697931353606,0.3041793997606481,0.23980722004468744
3923,RAL,2020-10-01,4.394968383236254,-0.09246677316911833,0.42758912009161165,0.394390592886909
3924,RAL,2021-01-01,6.784250108672842,-0.0924668561759579,0.443676831009079,0.4677103992215863
3925,RAL,2021-04-01,8.25307211918287,-0.0924669566239233,0.5439714545163976,0.5034678640753019
3926,RAL,2021-07-01,6.655077904625649,-0.0924670829509666,0.5505377425589109,0.529339559694931
3927,RAL,2021-10-01,6.822112380966831,-0.0924666688453472,0.46345796440854414,0.5643760780338088
3928,RAL,2022-01-01,4.729814769169218,-0.09246679416306608,0.4659083262675804,0.6223302449398773
3929,REE,2021-01-01,-0.5671262831208412,-0.09246716963174703,-0.18808865000178573,1.4295892305578195
3930,REE,2021-04-01,-0.5687545220646021,-0.09246717383053658,-0.09190106239689458,1.667729479788232
3931,REE,2021-10-01,-0.5756789519943839,-0.0924671204978347,-0.10020339131788099,1.6970974324529406
3932,REE,2022-01-01,-0.5766075798988526,-0.09246713365942502,-0.1101690738662027,1.708401294824589
3933,REE,2022-04-01,-0.5786344227538902,-0.09246715614717291,-0.12860354589603246,1.7103283422400466
3934,REE,2022-07-01,-0.5793029793571585,-0.09246714657877748,-0.13958831959146178,1.7207726504216665
3935,REE,2022-10-01,-0.5800143031196215,-0.09246714221849603,-0.1533589536303415,1.7373954201338715
3936,REE,2023-01-01,-0.5801635143169241,-0.09246713931164173,-0.1629447902317822,1.7446676365848057
3937,REE,2023-04-01,-0.5802508022046798,-0.09246717560694755,-0.17035821978928606,1.7437549065400189
3938,REE,2023-07-01,-0.580370941329086,-0.09246717952312626,-0.17705366101592712,1.7495541890121706
3939,REE,2023-10-01,-0.5805075310883718,-0.0924671741535204,-0.17856749005710762,1.755379691368712
3940,REE,2024-01-01,-0.5804341336439455,-0.09246717645478006,-0.17730282939600825,1.759525698285555
3941,REE,2024-07-01,-0.5805108164856015,-0.09246718275296438,-0.1917580485612709,1.7685696599463363
