company_id,quarter,P,EPS,D/E,P/E,SIZE,P_t_plus_1
TIX,2019-07-01,29671.875,526.0,0.4717223792011117,56.410408745247146,27.7394288144167,30058.19672131148
TIX,2019-10-01,30058.19672131148,768.0,0.4637651716044912,39.13827698087432,27.768312807644428,28965.322580645163
TIX,2020-01-01,28965.322580645163,591.0,0.4418661089601219,49.010698105998586,27.721911611907704,29876.19047619048
TIX,2020-04-01,29876.19047619048,742.0,0.4692642025609004,40.2644076498524,27.7521604363414,29629.6875
TIX,2020-07-01,29629.6875,640.0,0.4842413736750581,46.29638671875,27.740411889232163,29999.21875
TIX,2020-10-01,29999.21875,576.0,0.4800821664036885,52.08197699652778,27.763727774788407,30509.83606557377
TIX,2021-01-01,30509.83606557377,686.0,0.4719043903342301,44.474979687425325,27.733232665330224,31269.491525423728
TIX,2021-04-01,31269.491525423728,1421.0,0.4799446805442969,22.00527200944668,27.786944078751528,32374.21875
TIX,2021-07-01,32374.21875,808.0,0.4723639678691296,40.067102413366335,27.80419863133113,34147.65625
TIX,2021-10-01,34147.65625,517.0,0.4664548251684736,66.0496252417795,27.82208585076724,33762.5
TLD,2017-10-01,11589.823686079546,482.0,0.4738987331284128,24.045277357011507,26.41789033948087,14193.675425384004
TLD,2018-04-01,10378.16326032366,307.0,0.412797646174981,33.805092053171535,26.43419078139793,7313.476852416992
TLD,2018-07-01,7313.476852416992,311.0,0.513572228349795,23.51600274089065,26.495964614321363,6560.9543207123525
TLD,2018-10-01,6560.9543207123525,126.0,0.619232370857383,52.071066037399625,26.573543068236614,6483.923173014323
TLD,2019-01-01,6483.923173014323,151.0,0.7248135213488397,42.93988856300876,26.64191636254496,5380.251126197077
TLD,2019-04-01,5380.251126197077,90.0,0.9063468741781934,59.78056806885641,26.74864154773563,4952.406297314074
TLD,2019-07-01,4952.406297314074,155.0,0.9129931695280648,31.95100836976822,26.76301808635148,4191.224545433408
